singletrial_fname	NPS	NPS_corr	NPS_cosine
sub-0019_ses-01_run-02_runtype-cognitive_event-cue_trial-005_cuetype-high.nii.gz	-30.64158528113	-0.156088053814112	-0.162382945967267
sub-0019_ses-01_run-02_runtype-cognitive_event-cue_trial-006_cuetype-low.nii.gz	-1.75163971084751	-0.0456123706932389	-0.00701011905710726
sub-0019_ses-01_run-02_runtype-cognitive_event-cue_trial-007_cuetype-high.nii.gz	4.47510802566486	0.00960357834777747	0.0249828237295638
sub-0019_ses-01_run-02_runtype-cognitive_event-cue_trial-008_cuetype-low.nii.gz	-18.0333910031011	-0.0930463461037178	-0.0940631587438617
sub-0019_ses-01_run-02_runtype-cognitive_event-cue_trial-009_cuetype-low.nii.gz	-16.5548048589489	-0.112374967169908	-0.0687167666143965
sub-0019_ses-01_run-02_runtype-cognitive_event-cue_trial-010_cuetype-high.nii.gz	-7.64650187084884	-0.0403097000434443	-0.0439988610051919
sub-0019_ses-01_run-02_runtype-cognitive_event-cue_trial-011_cuetype-low.nii.gz	-46.1174492747397	-0.068347291282444	-0.0873113172799136
sub-0019_ses-01_run-03_runtype-pain_event-cue_trial-000_cuetype-high.nii.gz	-27.3751574220853	-0.141739539369046	-0.130849140461248
sub-0019_ses-01_run-03_runtype-pain_event-cue_trial-001_cuetype-low.nii.gz	-1.26149542724143	-0.0433042697772305	-0.00421960382658929
sub-0019_ses-01_run-03_runtype-pain_event-cue_trial-002_cuetype-low.nii.gz	-7.17353483827068	-0.0717979089928678	-0.0221825652510081
sub-0019_ses-01_run-03_runtype-pain_event-cue_trial-003_cuetype-low.nii.gz	-7.29530231508578	-0.0453860313691387	-0.04648126300234
sub-0019_ses-01_run-03_runtype-pain_event-cue_trial-004_cuetype-high.nii.gz	3.64416590188226	-0.0340045191725968	0.0101996622428216
sub-0019_ses-01_run-03_runtype-pain_event-cue_trial-005_cuetype-high.nii.gz	21.2227154273184	0.0698737685801064	0.0855641441950745
sub-0019_ses-01_run-03_runtype-pain_event-cue_trial-006_cuetype-high.nii.gz	-3.31043789297272	-0.055000381870563	-0.0136833463489027
sub-0019_ses-01_run-03_runtype-pain_event-cue_trial-007_cuetype-high.nii.gz	-5.06652318004059	-0.0557720031734308	-0.0258635883220165
sub-0019_ses-01_run-03_runtype-pain_event-cue_trial-008_cuetype-low.nii.gz	16.3496263440057	-0.00258921864497725	0.0335646283163167
sub-0019_ses-01_run-03_runtype-pain_event-cue_trial-009_cuetype-low.nii.gz	-12.5412046940025	-0.0944460110697414	-0.0676180714970622
sub-0019_ses-01_run-03_runtype-pain_event-cue_trial-010_cuetype-low.nii.gz	-18.09081986935	-0.0806494311003842	-0.094620361621761
sub-0019_ses-01_run-03_runtype-pain_event-cue_trial-011_cuetype-high.nii.gz	-22.2051068892113	-0.142079107470498	-0.139150813551913
sub-0019_ses-01_run-04_runtype-pain_event-cue_trial-000_cuetype-high.nii.gz	-5.54368814383435	-0.0758934749775794	-0.0107865901447902
sub-0019_ses-01_run-04_runtype-pain_event-cue_trial-001_cuetype-high.nii.gz	-10.2726804402653	-0.029209484636756	-0.0461436201462228
