,sub,ses,run,runtype,event,trial,cuetype,stimintensity
5141,104,1,4,pain,stimulus,10,low,high
5142,104,3,3,pain,stimulus,1,low,med
5143,104,3,3,pain,stimulus,3,low,med
5144,104,3,3,pain,stimulus,5,low,low
5145,104,3,3,pain,stimulus,6,low,high
5146,104,3,3,pain,stimulus,7,low,low
5147,104,3,3,pain,stimulus,9,low,high
5148,104,3,6,pain,stimulus,,low,med
5149,104,3,6,pain,stimulus,1,low,high
5150,104,3,6,pain,stimulus,5,low,high
5151,104,3,6,pain,stimulus,6,low,low
5152,104,3,6,pain,stimulus,9,low,med
5153,104,3,6,pain,stimulus,10,low,low
5154,104,4,1,pain,stimulus,,low,low
5155,104,4,1,pain,stimulus,1,low,med
5156,104,4,1,pain,stimulus,3,low,high
5157,104,4,1,pain,stimulus,5,low,high
5158,104,4,1,pain,stimulus,6,low,low
5159,104,4,1,pain,stimulus,11,low,med
5160,104,4,5,pain,stimulus,,low,high
5161,104,4,5,pain,stimulus,2,low,low
5162,104,4,5,pain,stimulus,3,low,low
5163,104,4,5,pain,stimulus,7,low,high
5164,104,4,5,pain,stimulus,8,low,med
5165,104,4,5,pain,stimulus,9,low,med
5166,106,1,2,pain,stimulus,,low,med
5167,106,1,2,pain,stimulus,1,low,low
5168,106,1,2,pain,stimulus,2,low,high
5169,106,1,2,pain,stimulus,7,low,high
5170,106,1,2,pain,stimulus,9,low,med
5171,106,1,2,pain,stimulus,11,low,low
5172,106,1,4,pain,stimulus,,low,med
5173,106,1,4,pain,stimulus,2,low,high
5174,106,1,4,pain,stimulus,4,low,med
5175,106,1,4,pain,stimulus,5,low,high
5176,106,1,4,pain,stimulus,7,low,low
5177,106,1,4,pain,stimulus,8,low,low
5178,106,3,2,pain,stimulus,,low,low
5179,106,3,2,pain,stimulus,1,low,med
5180,106,3,2,pain,stimulus,2,low,low
5181,106,3,2,pain,stimulus,3,low,high
5182,106,3,2,pain,stimulus,10,low,med
5183,106,3,2,pain,stimulus,11,low,high
5184,106,3,5,pain,stimulus,3,low,med
5185,106,3,5,pain,stimulus,5,low,high
5186,106,3,5,pain,stimulus,8,low,low
5187,106,3,5,pain,stimulus,9,low,high
5188,106,3,5,pain,stimulus,10,low,low
5189,106,3,5,pain,stimulus,11,low,med
5190,106,4,1,pain,stimulus,,low,high
5191,106,4,1,pain,stimulus,2,low,low
5192,106,4,1,pain,stimulus,3,low,low
5193,106,4,1,pain,stimulus,7,low,high
5194,106,4,1,pain,stimulus,8,low,med
5195,106,4,1,pain,stimulus,9,low,med
5196,106,4,6,pain,stimulus,1,low,high
5197,106,4,6,pain,stimulus,2,low,high
5198,106,4,6,pain,stimulus,4,low,low
5199,106,4,6,pain,stimulus,6,low,med
5200,106,4,6,pain,stimulus,9,low,med
5201,106,4,6,pain,stimulus,11,low,low
5202,107,1,1,pain,stimulus,1,low,low
5203,107,1,1,pain,stimulus,2,low,med
5204,107,1,1,pain,stimulus,3,low,high
5205,107,1,1,pain,stimulus,8,low,low
5206,107,1,1,pain,stimulus,9,low,med
5207,107,1,1,pain,stimulus,10,low,high
5208,107,1,5,pain,stimulus,,low,low
5209,107,1,5,pain,stimulus,1,low,med
5210,107,1,5,pain,stimulus,3,low,high
5211,107,1,5,pain,stimulus,5,low,high
5212,107,1,5,pain,stimulus,6,low,low
5213,107,1,5,pain,stimulus,11,low,med
5214,107,3,3,pain,stimulus,2,low,high
5215,107,3,3,pain,stimulus,5,low,low
5216,107,3,3,pain,stimulus,6,low,med
5217,107,3,3,pain,stimulus,7,low,med
5218,107,3,3,pain,stimulus,9,low,low
5219,107,3,3,pain,stimulus,11,low,high
5220,107,3,6,pain,stimulus,,low,low
5221,107,3,6,pain,stimulus,4,low,med
5222,107,3,6,pain,stimulus,5,low,high
5223,107,3,6,pain,stimulus,6,low,med
5224,107,3,6,pain,stimulus,7,low,high
5225,107,3,6,pain,stimulus,11,low,low
5226,107,4,2,pain,stimulus,1,low,med
5227,107,4,2,pain,stimulus,3,low,high
5228,107,4,2,pain,stimulus,6,low,high
5229,107,4,2,pain,stimulus,8,low,low
5230,107,4,2,pain,stimulus,9,low,low
5231,107,4,2,pain,stimulus,11,low,med
5232,107,4,4,pain,stimulus,1,low,high
5233,107,4,4,pain,stimulus,3,low,med
5234,107,4,4,pain,stimulus,6,low,high
5235,107,4,4,pain,stimulus,8,low,low
5236,107,4,4,pain,stimulus,10,low,med
5237,107,4,4,pain,stimulus,11,low,low
5238,109,1,2,pain,stimulus,3,low,low
5239,109,1,2,pain,stimulus,6,low,med
5240,109,1,2,pain,stimulus,7,low,high
5241,109,1,2,pain,stimulus,8,low,med
5242,109,1,2,pain,stimulus,9,low,low
5243,109,1,2,pain,stimulus,11,low,high
5244,109,1,4,pain,stimulus,1,low,low
5245,109,1,4,pain,stimulus,2,low,med
5246,109,1,4,pain,stimulus,3,low,high
5247,109,1,4,pain,stimulus,8,low,low
5248,109,1,4,pain,stimulus,9,low,med
5249,109,1,4,pain,stimulus,10,low,high
5250,109,3,1,pain,stimulus,1,low,low
5251,109,3,1,pain,stimulus,4,low,low
5252,109,3,1,pain,stimulus,5,low,high
5253,109,3,1,pain,stimulus,6,low,med
5254,109,3,1,pain,stimulus,7,low,med
5255,109,3,1,pain,stimulus,8,low,high
5256,109,3,6,pain,stimulus,1,low,med
5257,109,3,6,pain,stimulus,3,low,med
5258,109,3,6,pain,stimulus,5,low,low
5259,109,3,6,pain,stimulus,6,low,high
5260,109,3,6,pain,stimulus,7,low,low
5261,109,3,6,pain,stimulus,9,low,high
5262,109,4,1,pain,stimulus,,low,low
5263,109,4,1,pain,stimulus,1,low,med
5264,109,4,1,pain,stimulus,3,low,high
5265,109,4,1,pain,stimulus,5,low,high
5266,109,4,1,pain,stimulus,6,low,low
5267,109,4,1,pain,stimulus,11,low,med
5268,109,4,5,pain,stimulus,,low,high
5269,109,4,5,pain,stimulus,2,low,low
5270,109,4,5,pain,stimulus,4,low,med
5271,109,4,5,pain,stimulus,6,low,low
5272,109,4,5,pain,stimulus,7,low,high
5273,109,4,5,pain,stimulus,11,low,med
5274,111,1,2,pain,stimulus,,low,med
5275,111,1,2,pain,stimulus,1,low,low
5276,111,1,2,pain,stimulus,2,low,high
5277,111,1,2,pain,stimulus,7,low,high
5278,111,1,2,pain,stimulus,9,low,med
5279,111,1,2,pain,stimulus,11,low,low
5280,111,1,5,pain,stimulus,1,low,low
5281,111,1,5,pain,stimulus,2,low,med
5282,111,1,5,pain,stimulus,3,low,high
5283,111,1,5,pain,stimulus,8,low,low
5284,111,1,5,pain,stimulus,9,low,med
5285,111,1,5,pain,stimulus,10,low,high
5286,111,3,2,pain,stimulus,1,low,med
5287,111,3,2,pain,stimulus,3,low,med
5288,111,3,2,pain,stimulus,5,low,low
5289,111,3,2,pain,stimulus,6,low,high
5290,111,3,2,pain,stimulus,7,low,low
5291,111,3,2,pain,stimulus,9,low,high
5292,111,3,4,pain,stimulus,,low,med
5293,111,3,4,pain,stimulus,1,low,high
5294,111,3,4,pain,stimulus,5,low,high
5295,111,3,4,pain,stimulus,6,low,low
5296,111,3,4,pain,stimulus,9,low,med
5297,111,3,4,pain,stimulus,10,low,low
5298,111,4,1,pain,stimulus,,low,high
5299,111,4,1,pain,stimulus,2,low,low
5300,111,4,1,pain,stimulus,3,low,low
5301,111,4,1,pain,stimulus,7,low,high
5302,111,4,1,pain,stimulus,8,low,med
5303,111,4,1,pain,stimulus,9,low,med
5304,111,4,6,pain,stimulus,,low,low
5305,111,4,6,pain,stimulus,1,low,med
5306,111,4,6,pain,stimulus,3,low,high
5307,111,4,6,pain,stimulus,5,low,high
5308,111,4,6,pain,stimulus,6,low,low
5309,111,4,6,pain,stimulus,11,low,med
5310,112,1,3,pain,stimulus,,low,med
5311,112,1,3,pain,stimulus,1,low,low
5312,112,1,3,pain,stimulus,2,low,high
5313,112,1,3,pain,stimulus,7,low,high
5314,112,1,3,pain,stimulus,9,low,med
5315,112,1,3,pain,stimulus,11,low,low
5316,112,1,6,pain,stimulus,,low,med
5317,112,1,6,pain,stimulus,2,low,high
5318,112,1,6,pain,stimulus,4,low,med
5319,112,1,6,pain,stimulus,5,low,high
5320,112,1,6,pain,stimulus,7,low,low
5321,112,1,6,pain,stimulus,8,low,low
5322,112,3,1,pain,stimulus,,low,low
5323,112,3,1,pain,stimulus,1,low,med
5324,112,3,1,pain,stimulus,2,low,low
5325,112,3,1,pain,stimulus,3,low,high
5326,112,3,1,pain,stimulus,10,low,med
5327,112,3,1,pain,stimulus,11,low,high
5328,112,3,5,pain,stimulus,3,low,med
5329,112,3,5,pain,stimulus,5,low,high
5330,112,3,5,pain,stimulus,8,low,low
5331,112,3,5,pain,stimulus,9,low,high
5332,112,3,5,pain,stimulus,10,low,low
5333,112,3,5,pain,stimulus,11,low,med
5334,112,4,4,pain,stimulus,1,low,high
5335,112,4,4,pain,stimulus,2,low,high
5336,112,4,4,pain,stimulus,4,low,low
5337,112,4,4,pain,stimulus,6,low,med
5338,112,4,4,pain,stimulus,9,low,med
5339,112,4,4,pain,stimulus,11,low,low
5340,114,1,3,pain,stimulus,,low,low
5341,114,1,3,pain,stimulus,1,low,med
5342,114,1,3,pain,stimulus,3,low,high
5343,114,1,3,pain,stimulus,5,low,high
5344,114,1,3,pain,stimulus,6,low,low
5345,114,1,3,pain,stimulus,11,low,med
5346,114,1,4,pain,stimulus,1,low,low
5347,114,1,4,pain,stimulus,2,low,med
5348,114,1,4,pain,stimulus,3,low,high
5349,114,1,4,pain,stimulus,8,low,low
5350,114,1,4,pain,stimulus,9,low,med
5351,114,1,4,pain,stimulus,10,low,high
5352,115,1,1,pain,stimulus,2,low,med
5353,115,1,1,pain,stimulus,5,low,high
5354,115,1,1,pain,stimulus,8,low,high
5355,115,1,1,pain,stimulus,9,low,low
5356,115,1,1,pain,stimulus,10,low,low
5357,115,1,1,pain,stimulus,11,low,med
5358,115,1,5,pain,stimulus,1,low,med
5359,115,1,5,pain,stimulus,3,low,med
5360,115,1,5,pain,stimulus,5,low,low
5361,115,1,5,pain,stimulus,6,low,high
5362,115,1,5,pain,stimulus,9,low,high
5363,115,1,5,pain,stimulus,11,low,low
5364,115,3,2,pain,stimulus,2,low,high
5365,115,3,2,pain,stimulus,5,low,low
5366,115,3,2,pain,stimulus,6,low,med
5367,115,3,2,pain,stimulus,7,low,med
5368,115,3,2,pain,stimulus,9,low,low
5369,115,3,2,pain,stimulus,11,low,high
5370,115,3,5,pain,stimulus,,low,med
5371,115,3,5,pain,stimulus,3,low,med
5372,115,3,5,pain,stimulus,5,low,high
5373,115,3,5,pain,stimulus,6,low,low
5374,115,3,5,pain,stimulus,8,low,high
5375,115,3,5,pain,stimulus,10,low,low
5376,115,4,1,pain,stimulus,1,low,low
5377,115,4,1,pain,stimulus,6,low,high
5378,115,4,1,pain,stimulus,7,low,med
5379,115,4,1,pain,stimulus,9,low,med
5380,115,4,1,pain,stimulus,10,low,low
5381,115,4,1,pain,stimulus,11,low,high
5382,115,4,6,pain,stimulus,1,low,high
5383,115,4,6,pain,stimulus,2,low,high
5384,115,4,6,pain,stimulus,4,low,low
5385,115,4,6,pain,stimulus,6,low,med
5386,115,4,6,pain,stimulus,9,low,med
5387,115,4,6,pain,stimulus,11,low,low
5388,116,1,2,pain,stimulus,1,low,low
5389,116,1,2,pain,stimulus,2,low,med
5390,116,1,2,pain,stimulus,3,low,high
5391,116,1,2,pain,stimulus,8,low,low
5392,116,1,2,pain,stimulus,9,low,med
5393,116,1,2,pain,stimulus,10,low,high
5394,116,1,4,pain,stimulus,,low,low
5395,116,1,4,pain,stimulus,1,low,med
5396,116,1,4,pain,stimulus,3,low,high
5397,116,1,4,pain,stimulus,5,low,high
5398,116,1,4,pain,stimulus,6,low,low
5399,116,1,4,pain,stimulus,11,low,med
5400,116,3,3,pain,stimulus,2,low,high
5401,116,3,3,pain,stimulus,5,low,low
5402,116,3,3,pain,stimulus,6,low,med
5403,116,3,3,pain,stimulus,7,low,med
5404,116,3,3,pain,stimulus,9,low,low
5405,116,3,3,pain,stimulus,11,low,high
5406,116,3,6,pain,stimulus,,low,low
5407,116,3,6,pain,stimulus,4,low,med
5408,116,3,6,pain,stimulus,5,low,high
5409,116,3,6,pain,stimulus,6,low,med
5410,116,3,6,pain,stimulus,7,low,high
5411,116,3,6,pain,stimulus,11,low,low
5412,116,4,3,pain,stimulus,1,low,high
5413,116,4,3,pain,stimulus,3,low,med
5414,116,4,3,pain,stimulus,6,low,high
5415,116,4,3,pain,stimulus,8,low,low
5416,116,4,3,pain,stimulus,10,low,med
5417,116,4,3,pain,stimulus,11,low,low
5418,116,4,4,pain,stimulus,1,low,med
5419,116,4,4,pain,stimulus,3,low,high
5420,116,4,4,pain,stimulus,6,low,high
5421,116,4,4,pain,stimulus,8,low,low
5422,116,4,4,pain,stimulus,9,low,low
5423,116,4,4,pain,stimulus,11,low,med
5424,117,1,3,pain,stimulus,1,low,low
5425,117,1,3,pain,stimulus,2,low,med
5426,117,1,3,pain,stimulus,3,low,high
5427,117,1,3,pain,stimulus,8,low,low
5428,117,1,3,pain,stimulus,9,low,med
5429,117,1,3,pain,stimulus,10,low,high
5430,117,1,4,pain,stimulus,,low,med
5431,117,1,4,pain,stimulus,1,low,low
5432,117,1,4,pain,stimulus,2,low,high
5433,117,1,4,pain,stimulus,7,low,high
5434,117,1,4,pain,stimulus,9,low,med
5435,117,1,4,pain,stimulus,11,low,low
5436,118,1,1,pain,stimulus,,low,med
5437,118,1,1,pain,stimulus,1,low,low
5438,118,1,1,pain,stimulus,2,low,high
5439,118,1,1,pain,stimulus,7,low,high
5440,118,1,1,pain,stimulus,9,low,med
5441,118,1,1,pain,stimulus,11,low,low
5442,118,1,5,pain,stimulus,,low,med
5443,118,1,5,pain,stimulus,2,low,high
5444,118,1,5,pain,stimulus,4,low,med
5445,118,1,5,pain,stimulus,5,low,high
5446,118,1,5,pain,stimulus,7,low,low
5447,118,1,5,pain,stimulus,8,low,low
5448,119,1,3,pain,stimulus,1,low,low
5449,119,1,3,pain,stimulus,2,low,med
5450,119,1,3,pain,stimulus,3,low,high
5451,119,1,3,pain,stimulus,8,low,low
5452,119,1,3,pain,stimulus,9,low,med
5453,119,1,3,pain,stimulus,10,low,high
5454,119,1,4,pain,stimulus,3,low,low
5455,119,1,4,pain,stimulus,6,low,med
5456,119,1,4,pain,stimulus,7,low,high
5457,119,1,4,pain,stimulus,8,low,med
5458,119,1,4,pain,stimulus,9,low,low
5459,119,1,4,pain,stimulus,11,low,high
5460,120,1,2,pain,stimulus,,low,med
5461,120,1,2,pain,stimulus,1,low,low
5462,120,1,2,pain,stimulus,2,low,high
5463,120,1,2,pain,stimulus,7,low,high
5464,120,1,2,pain,stimulus,9,low,med
5465,120,1,2,pain,stimulus,11,low,low
5466,120,1,4,pain,stimulus,,low,med
5467,120,1,4,pain,stimulus,2,low,high
5468,120,1,4,pain,stimulus,4,low,med
5469,120,1,4,pain,stimulus,5,low,high
5470,120,1,4,pain,stimulus,7,low,low
5471,120,1,4,pain,stimulus,8,low,low
5472,122,1,1,pain,stimulus,,low,med
5473,122,1,1,pain,stimulus,1,low,low
5474,122,1,1,pain,stimulus,2,low,high
5475,122,1,1,pain,stimulus,7,low,high
5476,122,1,1,pain,stimulus,9,low,med
5477,122,1,1,pain,stimulus,11,low,low
5478,122,1,5,pain,stimulus,,low,med
5479,122,1,5,pain,stimulus,2,low,high
5480,122,1,5,pain,stimulus,4,low,med
5481,122,1,5,pain,stimulus,5,low,high
5482,122,1,5,pain,stimulus,7,low,low
5483,122,1,5,pain,stimulus,8,low,low
5484,122,3,2,pain,stimulus,,low,low
5485,122,3,2,pain,stimulus,1,low,med
5486,122,3,2,pain,stimulus,2,low,low
5487,122,3,2,pain,stimulus,3,low,high
5488,122,3,2,pain,stimulus,10,low,med
5489,122,3,2,pain,stimulus,11,low,high
5490,122,3,4,pain,stimulus,3,low,med
5491,122,3,4,pain,stimulus,5,low,high
5492,122,3,4,pain,stimulus,8,low,low
5493,122,3,4,pain,stimulus,9,low,high
5494,122,3,4,pain,stimulus,10,low,low
5495,122,3,4,pain,stimulus,11,low,med
5496,122,4,3,pain,stimulus,,low,high
5497,122,4,3,pain,stimulus,2,low,low
5498,122,4,3,pain,stimulus,3,low,low
5499,122,4,3,pain,stimulus,7,low,high
5500,122,4,3,pain,stimulus,8,low,med
5501,122,4,3,pain,stimulus,9,low,med
5502,122,4,4,pain,stimulus,1,low,high
5503,122,4,4,pain,stimulus,2,low,high
5504,122,4,4,pain,stimulus,4,low,low
5505,122,4,4,pain,stimulus,6,low,med
5506,122,4,4,pain,stimulus,9,low,med
5507,122,4,4,pain,stimulus,11,low,low
5508,123,1,1,pain,stimulus,1,low,low
5509,123,1,1,pain,stimulus,2,low,med
5510,123,1,1,pain,stimulus,3,low,high
5511,123,1,1,pain,stimulus,8,low,low
5512,123,1,1,pain,stimulus,9,low,med
5513,123,1,1,pain,stimulus,10,low,high
5514,123,1,6,pain,stimulus,3,low,low
5515,123,1,6,pain,stimulus,6,low,med
5516,123,1,6,pain,stimulus,7,low,high
5517,123,1,6,pain,stimulus,8,low,med
5518,123,1,6,pain,stimulus,9,low,low
5519,123,1,6,pain,stimulus,11,low,high
5520,124,1,2,pain,stimulus,,low,med
5521,124,1,2,pain,stimulus,1,low,low
5522,124,1,2,pain,stimulus,2,low,high
5523,124,1,2,pain,stimulus,7,low,high
5524,124,1,2,pain,stimulus,9,low,med
5525,124,1,2,pain,stimulus,11,low,low
5526,124,1,4,pain,stimulus,1,low,low
5527,124,1,4,pain,stimulus,2,low,med
5528,124,1,4,pain,stimulus,3,low,high
5529,124,1,4,pain,stimulus,8,low,low
5530,124,1,4,pain,stimulus,9,low,med
5531,124,1,4,pain,stimulus,10,low,high
5532,124,3,3,pain,stimulus,1,low,med
5533,124,3,3,pain,stimulus,3,low,med
5534,124,3,3,pain,stimulus,5,low,low
5535,124,3,3,pain,stimulus,6,low,high
5536,124,3,3,pain,stimulus,7,low,low
5537,124,3,3,pain,stimulus,9,low,high
5538,124,3,6,pain,stimulus,,low,med
5539,124,3,6,pain,stimulus,1,low,high
5540,124,3,6,pain,stimulus,5,low,high
5541,124,3,6,pain,stimulus,6,low,low
5542,124,3,6,pain,stimulus,9,low,med
5543,124,3,6,pain,stimulus,10,low,low
5544,124,4,1,pain,stimulus,,low,low
5545,124,4,1,pain,stimulus,1,low,med
5546,124,4,1,pain,stimulus,3,low,high
5547,124,4,1,pain,stimulus,5,low,high
5548,124,4,1,pain,stimulus,6,low,low
5549,124,4,1,pain,stimulus,11,low,med
5550,124,4,5,pain,stimulus,,low,high
5551,124,4,5,pain,stimulus,2,low,low
5552,124,4,5,pain,stimulus,3,low,low
5553,124,4,5,pain,stimulus,7,low,high
5554,124,4,5,pain,stimulus,8,low,med
5555,124,4,5,pain,stimulus,9,low,med
5556,126,1,2,pain,stimulus,,low,med
5557,126,1,2,pain,stimulus,1,low,low
5558,126,1,2,pain,stimulus,2,low,high
5559,126,1,2,pain,stimulus,7,low,high
5560,126,1,2,pain,stimulus,9,low,med
5561,126,1,2,pain,stimulus,11,low,low
5562,126,1,4,pain,stimulus,,low,med
5563,126,1,4,pain,stimulus,2,low,high
5564,126,1,4,pain,stimulus,4,low,med
5565,126,1,4,pain,stimulus,5,low,high
5566,126,1,4,pain,stimulus,7,low,low
5567,126,1,4,pain,stimulus,8,low,low
5568,126,3,2,pain,stimulus,,low,low
5569,126,3,2,pain,stimulus,1,low,med
5570,126,3,2,pain,stimulus,2,low,low
5571,126,3,2,pain,stimulus,3,low,high
5572,126,3,2,pain,stimulus,10,low,med
5573,126,3,2,pain,stimulus,11,low,high
5574,126,3,5,pain,stimulus,3,low,med
5575,126,3,5,pain,stimulus,5,low,high
5576,126,3,5,pain,stimulus,8,low,low
5577,126,3,5,pain,stimulus,9,low,high
5578,126,3,5,pain,stimulus,10,low,low
5579,126,3,5,pain,stimulus,11,low,med
5580,127,1,1,pain,stimulus,1,low,low
5581,127,1,1,pain,stimulus,2,low,med
5582,127,1,1,pain,stimulus,3,low,high
5583,127,1,1,pain,stimulus,8,low,low
5584,127,1,1,pain,stimulus,9,low,med
5585,127,1,1,pain,stimulus,10,low,high
5586,127,1,5,pain,stimulus,,low,low
5587,127,1,5,pain,stimulus,1,low,med
5588,127,1,5,pain,stimulus,3,low,high
5589,127,1,5,pain,stimulus,5,low,high
5590,127,1,5,pain,stimulus,6,low,low
5591,127,1,5,pain,stimulus,11,low,med
5592,127,3,3,pain,stimulus,2,low,high
5593,127,3,3,pain,stimulus,5,low,low
5594,127,3,3,pain,stimulus,6,low,med
5595,127,3,3,pain,stimulus,7,low,med
5596,127,3,3,pain,stimulus,9,low,low
5597,127,3,3,pain,stimulus,11,low,high
5598,127,3,6,pain,stimulus,,low,low
5599,127,3,6,pain,stimulus,4,low,med
5600,127,3,6,pain,stimulus,5,low,high
5601,127,3,6,pain,stimulus,6,low,med
5602,127,3,6,pain,stimulus,7,low,high
5603,127,3,6,pain,stimulus,11,low,low
5604,127,4,2,pain,stimulus,1,low,med
5605,127,4,2,pain,stimulus,3,low,high
5606,127,4,2,pain,stimulus,6,low,high
5607,127,4,2,pain,stimulus,8,low,low
5608,127,4,2,pain,stimulus,9,low,low
5609,127,4,2,pain,stimulus,11,low,med
5610,127,4,4,pain,stimulus,1,low,high
5611,127,4,4,pain,stimulus,3,low,med
5612,127,4,4,pain,stimulus,6,low,high
5613,127,4,4,pain,stimulus,8,low,low
5614,127,4,4,pain,stimulus,10,low,med
5615,127,4,4,pain,stimulus,11,low,low
5616,128,1,3,pain,stimulus,1,low,med
5617,128,1,3,pain,stimulus,3,low,med
5618,128,1,3,pain,stimulus,5,low,low
5619,128,1,3,pain,stimulus,6,low,high
5620,128,1,3,pain,stimulus,9,low,high
5621,128,1,3,pain,stimulus,11,low,low
5622,128,1,4,pain,stimulus,2,low,med
5623,128,1,4,pain,stimulus,5,low,high
5624,128,1,4,pain,stimulus,8,low,high
5625,128,1,4,pain,stimulus,9,low,low
5626,128,1,4,pain,stimulus,10,low,low
5627,128,1,4,pain,stimulus,11,low,med
5628,128,3,1,pain,stimulus,,low,med
5629,128,3,1,pain,stimulus,3,low,med
5630,128,3,1,pain,stimulus,5,low,high
5631,128,3,1,pain,stimulus,6,low,low
5632,128,3,1,pain,stimulus,8,low,high
5633,128,3,1,pain,stimulus,10,low,low
5634,128,3,6,pain,stimulus,2,low,high
5635,128,3,6,pain,stimulus,5,low,low
5636,128,3,6,pain,stimulus,6,low,med
5637,128,3,6,pain,stimulus,7,low,med
5638,128,3,6,pain,stimulus,9,low,low
5639,128,3,6,pain,stimulus,11,low,high
5640,129,1,2,pain,stimulus,3,low,low
5641,129,1,2,pain,stimulus,6,low,med
5642,129,1,2,pain,stimulus,7,low,high
5643,129,1,2,pain,stimulus,8,low,med
5644,129,1,2,pain,stimulus,9,low,low
5645,129,1,2,pain,stimulus,11,low,high
5646,129,1,4,pain,stimulus,1,low,low
5647,129,1,4,pain,stimulus,2,low,med
5648,129,1,4,pain,stimulus,3,low,high
5649,129,1,4,pain,stimulus,8,low,low
5650,129,1,4,pain,stimulus,9,low,med
5651,129,1,4,pain,stimulus,10,low,high
5652,129,3,1,pain,stimulus,1,low,low
5653,129,3,1,pain,stimulus,4,low,low
5654,129,3,1,pain,stimulus,5,low,high
5655,129,3,1,pain,stimulus,6,low,med
5656,129,3,1,pain,stimulus,7,low,med
5657,129,3,1,pain,stimulus,8,low,high
5658,129,3,6,pain,stimulus,1,low,med
5659,129,3,6,pain,stimulus,3,low,med
5660,129,3,6,pain,stimulus,5,low,low
5661,129,3,6,pain,stimulus,6,low,high
5662,129,3,6,pain,stimulus,7,low,low
5663,129,3,6,pain,stimulus,9,low,high
5664,129,4,1,pain,stimulus,,low,low
5665,129,4,1,pain,stimulus,1,low,med
5666,129,4,1,pain,stimulus,3,low,high
5667,129,4,1,pain,stimulus,5,low,high
5668,129,4,1,pain,stimulus,6,low,low
5669,129,4,1,pain,stimulus,11,low,med
5670,129,4,5,pain,stimulus,,low,high
5671,129,4,5,pain,stimulus,2,low,low
5672,129,4,5,pain,stimulus,4,low,med
5673,129,4,5,pain,stimulus,6,low,low
5674,129,4,5,pain,stimulus,7,low,high
5675,129,4,5,pain,stimulus,11,low,med
5676,130,1,3,pain,stimulus,,low,med
5677,130,1,3,pain,stimulus,1,low,low
5678,130,1,3,pain,stimulus,2,low,high
5679,130,1,3,pain,stimulus,7,low,high
5680,130,1,3,pain,stimulus,9,low,med
5681,130,1,3,pain,stimulus,11,low,low
5682,130,1,6,pain,stimulus,1,low,low
5683,130,1,6,pain,stimulus,2,low,med
5684,130,1,6,pain,stimulus,3,low,high
5685,130,1,6,pain,stimulus,8,low,low
5686,130,1,6,pain,stimulus,9,low,med
5687,130,1,6,pain,stimulus,10,low,high
5688,130,3,3,pain,stimulus,,low,med
5689,130,3,3,pain,stimulus,1,low,high
5690,130,3,3,pain,stimulus,5,low,high
5691,130,3,3,pain,stimulus,6,low,low
5692,130,3,3,pain,stimulus,9,low,med
5693,130,3,3,pain,stimulus,10,low,low
5694,130,3,4,pain,stimulus,1,low,med
5695,130,3,4,pain,stimulus,3,low,med
5696,130,3,4,pain,stimulus,5,low,low
5697,130,3,4,pain,stimulus,6,low,high
5698,130,3,4,pain,stimulus,7,low,low
5699,130,3,4,pain,stimulus,9,low,high
5700,130,4,2,pain,stimulus,,low,low
5701,130,4,2,pain,stimulus,1,low,med
5702,130,4,2,pain,stimulus,3,low,high
5703,130,4,2,pain,stimulus,5,low,high
5704,130,4,2,pain,stimulus,6,low,low
5705,130,4,2,pain,stimulus,11,low,med
5706,130,4,5,pain,stimulus,,low,high
5707,130,4,5,pain,stimulus,2,low,low
5708,130,4,5,pain,stimulus,3,low,low
5709,130,4,5,pain,stimulus,7,low,high
5710,130,4,5,pain,stimulus,8,low,med
5711,130,4,5,pain,stimulus,9,low,med
5712,131,1,2,pain,stimulus,,low,med
5713,131,1,2,pain,stimulus,1,low,low
5714,131,1,2,pain,stimulus,2,low,high
5715,131,1,2,pain,stimulus,7,low,high
5716,131,1,2,pain,stimulus,9,low,med
5717,131,1,2,pain,stimulus,11,low,low
5718,131,3,2,pain,stimulus,1,low,med
5719,131,3,2,pain,stimulus,3,low,med
5720,131,3,2,pain,stimulus,5,low,low
5721,131,3,2,pain,stimulus,6,low,high
5722,131,3,2,pain,stimulus,7,low,low
5723,131,3,2,pain,stimulus,9,low,high
5724,131,3,4,pain,stimulus,,low,med
5725,131,3,4,pain,stimulus,1,low,high
5726,131,3,4,pain,stimulus,5,low,high
5727,131,3,4,pain,stimulus,6,low,low
5728,131,3,4,pain,stimulus,9,low,med
5729,131,3,4,pain,stimulus,10,low,low
5730,131,4,6,pain,stimulus,,low,low
5731,131,4,6,pain,stimulus,1,low,med
5732,131,4,6,pain,stimulus,3,low,high
5733,131,4,6,pain,stimulus,5,low,high
5734,131,4,6,pain,stimulus,6,low,low
5735,131,4,6,pain,stimulus,11,low,med
5736,132,1,3,pain,stimulus,,low,med
5737,132,1,3,pain,stimulus,1,low,low
5738,132,1,3,pain,stimulus,2,low,high
5739,132,1,3,pain,stimulus,7,low,high
5740,132,1,3,pain,stimulus,9,low,med
5741,132,1,3,pain,stimulus,11,low,low
5742,132,1,6,pain,stimulus,,low,med
5743,132,1,6,pain,stimulus,2,low,high
5744,132,1,6,pain,stimulus,4,low,med
5745,132,1,6,pain,stimulus,5,low,high
5746,132,1,6,pain,stimulus,7,low,low
5747,132,1,6,pain,stimulus,8,low,low
